4 4.00035 4.00227 4.00799 4.02005 4.09847 4.35821 4.68626 4.93734 5.03527 4.97648 4.78794 4.50772 4.20917 3.95635 3.78274 3.69133 3.66764 3.69238 3.73678 3.77698 3.79938 3.79921 3.74499 3.57979 3.37111 3.20304 3.12061 3.12771 3.24884 3.54124 3.89066 4.16749 4.3066 4.30929 4.24855 4.2385 4.27875 4.34015 4.40642 4.47357 4.56556 4.72771 4.92224 5.10207 5.24293 5.33937 5.42819 5.58741 
2.5 3.25017 3.62622 3.81711 3.91858 4.00852 3.45558 4.07092 4.50413 4.7697 4.87309 4.83052 4.11275 4.16096 4.05865 3.9207 3.80601 3.73683 3.80974 3.77326 3.77512 3.78725 3.79323 3.76911 4.1163 3.74371 3.47337 3.29699 3.21235 3.2306 4.25728 4.07397 4.12073 4.21366 4.26148 4.25501 5.1645 4.72163 4.53089 4.46865 4.47111 4.51834 5.74868 5.33546 5.21877 5.23085 5.28511 5.35665 3.98135 
1 2.12509 2.87566 3.34638 3.63248 3.21367 2 3.03546 3.76979 4.26975 4.57142 4.13398 3 3.58048 3.81957 3.87013 3.83807 3.8583 4 3.88663 3.83087 3.80906 3.80115 4.19008 5 4.37185 3.92261 3.6098 3.41108 4.21389 6 5.03699 4.57886 4.39626 4.32887 5.19463 7 5.86081 5.19585 4.83225 4.65168 5.72334 8 6.66773 5.94325 5.58705 5.43608 3.93091 1 
1 1.56254 2.2191 2.78274 3.20761 3.21064 2.60532 2.82039 3.29509 3.78242 4.17692 4.15545 3.57772 3.5791 3.69933 3.78473 3.8114 3.83485 3.91743 3.90203 3.86645 3.83776 3.81945 4.00477 4.50238 4.43712 4.17987 3.89483 3.65295 3.93342 4.96671 5.00185 4.79035 4.59331 4.46109 4.82786 5.91393 5.88737 5.54161 5.18693 4.91931 5.32132 6.66066 6.6642 6.30372 5.94539 5.69073 4.81082 2.90541 
1 1.28127 1.75019 2.26646 2.73704 2.97384 2.78958 2.80498 3.05004 3.41623 3.79657 3.97601 3.77687 3.67798 3.68866 3.7367 3.77405 3.80445 3.86094 3.88148 3.87397 3.85586 3.83766 3.92121 4.2118 4.32446 4.25216 4.0735 3.86323 3.89832 4.43252 4.71718 4.75377 4.67354 4.56731 4.69759 5.30576 5.59656 5.56909 5.37801 5.14866 5.23499 5.94783 6.30601 6.30487 6.12513 5.90793 5.35938 4.13239 
1 1.14064 1.44541 1.85594 2.29649 2.63516 2.71237 2.75868 2.90436 3.16029 3.47843 3.72722 3.75204 3.71501 3.70184 3.71927 3.74666 3.77555 3.81825 3.84986 3.86192 3.85889 3.84827 3.88474 4.04827 4.18636 4.21926 4.14638 4.0048 3.95156 4.19204 4.45461 4.60419 4.63886 4.60309 4.65034 4.97805 5.28731 5.4282 5.4031 5.27588 5.25544 5.60163 5.95382 6.12934 6.12724 6.01758 5.68848 4.91044 
1 1.07032 1.25786 1.5569 1.92669 2.28093 2.49665 2.62766 2.76601 2.96315 3.22079 3.47401 3.61303 3.66402 3.68293 3.7011 3.72388 3.74972 3.78398 3.81692 3.83942 3.84915 3.84871 3.86673 3.9575 4.07193 4.1456 4.14599 4.0754 4.01348 4.10276 4.27869 4.44144 4.54015 4.57162 4.61098 4.79451 5.04091 5.23455 5.31883 5.29735 5.2764 5.43901 5.69642 5.91288 6.02006 6.01882 5.85365 5.38204 
1.5 1.28516 1.27151 1.41421 1.67045 1.97569 2.82411 2.72589 2.74595 2.85455 3.03767 3.25584 2.62296 3.14349 3.41321 3.55715 3.64051 3.69512 3.82637 3.82164 3.83053 3.83984 3.84428 3.8555 4.271 4.17147 4.15853 4.15226 4.11383 4.06365 3.05547 3.66708 4.05426 4.2972 4.43441 4.52269 5.43907 5.23999 5.23727 5.27805 5.2877 5.28205 6.24035 5.96839 5.94063 5.98035 5.99958 5.92662 5.10289 
2 1.64258 1.45705 1.43563 1.55304 2.50958 4 3.36294 3.05445 2.9545 2.99609 2.41731 1 2.07174 2.74248 3.14981 3.39516 3.69676 4 3.91082 3.87068 3.85526 3.84977 4.23509 5 4.58573 4.37213 4.2622 4.18801 3.08389 1 2.33354 3.1939 3.74555 4.08998 5.20423 7 6.11999 5.67863 5.47834 5.38302 6.22169 8 6.98419 6.46241 6.22138 6.11048 5.3457 4 
2 1.82129 1.63917 1.5374 1.54522 2.0274 3.0137 3.18832 3.12138 3.03794 3.01701 2.71716 1.85858 1.96516 2.35382 2.75182 3.07349 3.38513 3.69256 3.80169 3.83618 3.84572 3.84775 4.04142 4.52071 4.55322 4.46268 4.36244 4.27522 3.67956 2.33978 2.33666 2.76528 3.25542 3.6727 4.43846 5.71923 5.91961 5.79912 5.63873 5.51088 5.86628 6.93314 6.95867 6.71054 6.46596 6.28822 5.81696 4.90848 
2 1.91064 1.77491 1.65615 1.60068 1.81404 2.41387 2.8011 2.96124 2.99959 3.0083 2.86273 2.36066 2.16291 2.25836 2.50509 2.78929 3.08721 3.38989 3.59579 3.71599 3.78085 3.8143 3.92786 4.22428 4.38875 4.42571 4.39408 4.33465 4.0071 3.17344 2.75505 2.76016 3.00779 3.34024 3.88935 4.80429 5.36195 5.58054 5.60963 5.56026 5.71327 6.32321 6.64094 6.67574 6.57085 6.42953 6.12325 5.51586 
2 1.95532 1.86511 1.76063 1.68066 1.74735 2.08061 2.44085 2.70105 2.85032 2.92931 2.89602 2.62834 2.39562 2.32699 2.41604 2.60267 2.84494 3.11741 3.3566 3.53629 3.65857 3.73644 3.83215 4.02822 4.20848 4.3171 4.35559 4.34512 4.17611 3.67478 3.21491 2.98754 2.99766 3.16895 3.52915 4.16672 4.76434 5.17244 5.39104 5.47565 5.59446 5.95883 6.29988 6.48781 6.52933 6.47943 6.30134 5.9086 
2 1.97766 1.92139 1.84101 1.76083 1.75409 1.91735 2.1791 2.44007 2.6452 2.78725 2.84164 2.73499 2.56531 2.44615 2.4311 2.51688 2.68091 2.89916 3.12788 3.33209 3.49533 3.61588 3.72402 3.87612 4.0423 4.1797 4.26764 4.30638 4.24125 3.95801 3.58646 3.287 3.14233 3.15564 3.3424 3.75456 4.25945 4.71594 5.05349 5.26457 5.42951 5.69417 5.99703 6.24242 6.38587 6.43265 6.367 6.1378 
3.5 2.73883 2.33011 2.08556 1.9232 1.83864 2.58533 2.38222 2.41115 2.52817 2.65771 2.74967 2.82822 2.69676 2.57146 2.50128 2.50908 2.59499 3.16472 3.1463 3.23919 3.36726 3.49157 3.60779 4.1613 4.1018 4.14075 4.2042 4.25529 4.24827 4.73543 4.16094 3.72397 3.43315 3.2944 3.3184 2.69099 3.47522 4.09558 4.57454 4.91955 5.17453 3.95623 4.97663 5.60953 5.9977 6.21518 6.29109 7.14296 
5 3.86942 3.09976 2.59266 2.25793 2.69886 4 3.19111 2.80113 2.66465 2.66118 2.80362 3 2.84838 2.70992 2.6056 2.55734 3.05078 4 3.57315 3.40617 3.38672 3.43914 4.01565 5 4.5509 4.34583 4.27501 4.26515 4.83781 6 5.08047 4.40222 3.91769 3.60604 2.64148 1 2.23761 3.16659 3.87056 4.39506 3.5232 1 2.98832 4.29892 5.14831 5.68174 6.99094 9 
